.pred,date_time,datetime,date,year,month,wday,day,hour,dow,doy,quarter,period,hourly_temperature_2m.x,hourly_weathercode.x,hourly_temperature_2m.y,hourly_weathercode.y,average_temp,temp_diff,brux_wc,brug_wc,holiday,holiday_flag,max_past_24,min_past_24,mean_week,last_period,cooling,h_sin,time_human,type,resolution_code,total_load,temperature_2m,weather_code,weekday,label
6422.958143676091,2023-05-26T19:30:00Z,2023-05-26T19:30:00Z,2023-05-26,2023,5,6,26,19,6,146,2,19 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5589.134763744428,7045.149,15,-0.8878852184023751,early morning,backfit,PT15M,6640.943,NA,NA,1,test
6536.668010771841,2023-05-26T19:45:00Z,2023-05-26T19:45:00Z,2023-05-26,2023,5,6,26,19,6,146,2,19 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5590.495157503715,7079.226,15,-0.8878852184023751,early morning,backfit,PT15M,6764.978,NA,NA,1,test
6576.25469521969,2023-05-26T20:00:00Z,2023-05-26T20:00:00Z,2023-05-26,2023,5,6,26,20,6,146,2,20 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5591.576888558692,7027.262,15,-0.7308359642781246,early morning,backfit,PT15M,6834.442,NA,NA,1,test
6621.996546330656,2023-05-26T20:15:00Z,2023-05-26T20:15:00Z,2023-05-26,2023,5,6,26,20,6,146,2,20 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5592.388659732541,7118.507,15,-0.7308359642781246,early morning,backfit,PT15M,6822.657,NA,NA,1,test
6641.696428300708,2023-05-26T20:30:00Z,2023-05-26T20:30:00Z,2023-05-26,2023,5,6,26,20,6,146,2,20 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5593.069291233283,7104.858,15,-0.7308359642781246,early morning,backfit,PT15M,6749.903,NA,NA,1,test
6552.706315277422,2023-05-26T20:45:00Z,2023-05-26T20:45:00Z,2023-05-26,2023,5,6,26,20,6,146,2,20 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5593.592007429421,7220.294,15,-0.7308359642781246,early morning,backfit,PT15M,6611.888,NA,NA,1,test
6370.793308153029,2023-05-26T21:00:00Z,2023-05-26T21:00:00Z,2023-05-26,2023,5,6,26,21,6,146,2,21 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5594.147005943536,7149.263,15,-0.5195839500354343,early morning,backfit,PT15M,6675.906,NA,NA,1,test
6135.368198926623,2023-05-26T21:15:00Z,2023-05-26T21:15:00Z,2023-05-26,2023,5,6,26,21,6,146,2,21 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5594.38782615156,7058.191,15,-0.5195839500354343,early morning,backfit,PT15M,6415.873,NA,NA,1,test
6037.345688192644,2023-05-26T21:30:00Z,2023-05-26T21:30:00Z,2023-05-26,2023,5,6,26,21,6,146,2,21 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5594.435208023774,6973.123,15,-0.5195839500354343,early morning,backfit,PT15M,6362.227,NA,NA,1,test
6005.450270335254,2023-05-26T21:45:00Z,2023-05-26T21:45:00Z,2023-05-26,2023,5,6,26,21,6,146,2,21 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5594.171624071322,7146.045,15,-0.5195839500354343,early morning,backfit,PT15M,6203.875,NA,NA,1,test
5707.56171653431,2023-05-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,8.1,0,8.1,0,8.1,0,0,0,NA,NA,7516.409,2250.416,5593.883390787519,7051.277,15,NA,sleep,backfit,PT15M,6187.102,NA,NA,1,test
5736.867970885258,2023-05-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,8.1,0,7.3,51,7.699999999999999,0.7999999999999998,51,0,NA,NA,7516.409,2250.416,5593.67529717682,7049.385,15,NA,sleep,backfit,PT15M,6187.102,NA,NA,1,test
5852.895198305456,2023-05-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,7.8,51,8.1,0,7.949999999999999,-0.2999999999999998,0,51,NA,NA,7516.409,2250.416,5593.506502228826,6927.565,15,NA,sleep,backfit,PT15M,6187.102,NA,NA,1,test
5908.6502071437935,2023-05-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,7.8,51,7.3,51,7.55,0.5,51,51,NA,NA,7516.409,2250.416,5593.558809806835,6760.866,15,NA,sleep,backfit,PT15M,6187.102,NA,NA,1,test
